transaction_id,customer_id,amount,currency,merchant_name,merchant_category,transaction_date,posting_date,type,status,dispute_eligible,dispute_reason,reference_number
f91bedbe-d0dc-4670-862e-1547c94092f5,73decd70-468d-4783-a8b9-d7e434efc5e5,2769.66,GBP,Disney Plus,subscription,2026-02-09T02:07:03+00:00,2026-02-12T02:07:03+00:00,credit,completed,True,,TXNJHPQSM4A
3186600e-c7c6-48a9-aa21-f28e1e673b6f,58757fb0-b67e-4588-9f63-7cf70c48c368,2273.48,INR,Target,retail,2026-02-06T02:07:03+00:00,2026-02-07T02:07:03+00:00,transfer,completed,False,,TXNVG9UR8D
18705380-4172-46c2-ab31-3a141e632ae9,8a0fef33-cd2f-4c7a-a7ee-e1caf2106631,2828.81,GBP,CVS Pharmacy,retail,2025-11-16T02:07:03+00:00,2025-11-17T02:07:03+00:00,fee,completed,True,,TXN25WRHPJFC
9487e171-d437-488d-a37d-d6666b8f4605,92910ce0-2022-4288-b58f-ffde6d115a15,503.69,USD,Netflix,subscription,2026-02-06T02:07:03+00:00,2026-02-09T02:07:03+00:00,debit,completed,True,,TXNOFPAX7UTM
1d9f91bf-f69a-453d-acfc-f69956ecc5f2,20c0c306-e1ee-4cf7-b283-22c285e98c21,3104.5,USD,Hilton Hotels,travel,2026-01-13T02:07:03+00:00,2026-01-14T02:07:03+00:00,debit,completed,True,,TXN5V2ILJUW
a7cceeb3-7d6e-450c-968b-191e666d24db,1c94384d-5cb6-495b-b300-cb0396db8de7,100.67,USD,DoorDash,food,2026-03-04T02:07:03+00:00,2026-03-06T02:07:03+00:00,credit,completed,False,,TXNKM0WHHR92
9f1a0b17-ce83-4524-950b-fb0a982e1c8f,6c082bb0-7509-43c6-81a8-700bf98002a1,1419.73,GBP,Hilton Hotels,travel,2025-09-17T02:07:03+00:00,2025-09-20T02:07:03+00:00,credit,completed,True,,TXNSVRDN69
74276007-eb0d-4cd0-b087-b0558b2e1b9e,9c43c6b0-445e-4aa1-9ca0-dce516914e58,1312.66,USD,McDonalds,food,2026-01-15T02:07:03+00:00,2026-01-16T02:07:03+00:00,debit,completed,False,,TXNKX3KYNN
a4957bd6-16dc-449f-91bf-e0fcf74071a1,8cdca405-5dcf-4dfd-9972-7471c9c01bbf,3238.77,GBP,Netflix,subscription,2025-11-09T02:07:03+00:00,2025-11-10T02:07:03+00:00,fee,completed,True,,TXNZCJ3T02F
ef145cb4-f209-4113-a771-58b428c01559,e53ceed1-300d-4ebd-ab57-25fa333d2a71,4209.83,USD,Chevron,retail,2026-01-23T02:07:03+00:00,2026-01-24T02:07:03+00:00,refund,completed,True,,TXNHQ7PYZ1
cdec127e-0f75-4cde-ab15-524fcd6f03f7,6c082bb0-7509-43c6-81a8-700bf98002a1,1091.27,USD,Chevron,retail,2025-10-19T02:07:03+00:00,2025-10-22T02:07:03+00:00,refund,completed,True,,TXNTBB6JJ7Y7
c4666165-e161-4214-a98a-371150ad4ea1,fa3c5aec-cb0d-4f22-b8b0-24a3129e6cca,3167.75,INR,Shell Gas,retail,2025-09-07T02:07:03+00:00,2025-09-10T02:07:03+00:00,fee,completed,True,,TXNIXLSNV6
b078698a-e3e0-41b6-ae51-85f50a90d94a,4500de83-bd03-4225-9bb5-19863d97e597,2640.22,USD,International Store,retail,2026-01-20T02:07:03+00:00,2026-01-22T02:07:03+00:00,debit,completed,False,,TXN1C62KCQ
3a0314df-870e-409e-8520-3bbebec34e19,428d1827-910a-4687-84b8-2d82c86bd4b5,4002.39,EUR,Disney Plus,subscription,2025-11-01T02:07:03+00:00,2025-11-02T02:07:03+00:00,refund,completed,False,,TXN4726KZYB
625f534f-3a28-4033-b03f-009aa9849551,108dcfbb-b42b-4de5-b992-ed4c0cb55f62,2906.99,USD,International Store,retail,2026-02-16T02:07:03+00:00,2026-02-18T02:07:03+00:00,transfer,pending,True,,TXNMIJ2S8PS
96af508f-da56-4a51-9b6f-ba58ca9782a4,7381da5f-49e9-4c9f-b0e5-70597e92cb8e,3661.43,INR,Starbucks,food,2026-01-19T02:07:03+00:00,2026-01-22T02:07:03+00:00,transfer,disputed,False,quality,TXNW8XYYHLPF
3d77f21d-76b1-41e5-a75f-7fe8df8249ea,513b4036-8f50-40a4-aa0e-8513cf70a1d5,1261.46,USD,CVS Pharmacy,retail,2026-01-15T02:07:03+00:00,2026-01-17T02:07:03+00:00,credit,completed,False,,TXN57AKDERLF
8cf027a0-5190-48d6-b7ca-2d4c8c03e85b,fa3c5aec-cb0d-4f22-b8b0-24a3129e6cca,2667.16,EUR,Chevron,retail,2025-10-22T02:07:03+00:00,2025-10-24T02:07:03+00:00,transfer,completed,True,,TXNT4CV1WC
24c988b6-77b2-43e5-a3c5-c25b5c40e83d,a31cb201-a64e-4ed4-b442-e6d387f38e49,2718.04,USD,Walmart,retail,2025-10-01T00:11:52+00:00,2025-10-03T00:11:52+00:00,fee,completed,False,,TXNOEU1NI1
4ed70a5e-fc60-4453-bcb7-45e2009f5c67,05110a53-6632-4708-a81d-3fe343cceb66,1291.21,INR,United Airlines,travel,2025-10-26T02:07:03+00:00,2025-10-29T02:07:03+00:00,fee,completed,True,,TXNVI9U2RQCH
b71d76e4-1301-482d-a040-684327ff158c,ec68b3cb-e7e8-443d-a10c-476c2189d016,3347.28,USD,Walmart,retail,2025-09-11T02:07:03+00:00,2025-09-14T02:07:03+00:00,transfer,completed,False,,TXN95ZZMCWIV
b6e8b336-22e9-4473-9cc6-a2b5b1b2c200,78a5141b-aee8-456e-a940-507ff76f5846,9.35,USD,Uber Eats,food,2026-02-04T02:07:03+00:00,2026-02-06T02:07:03+00:00,transfer,completed,True,,TXNF5DZW21PN
059ecc61-1abe-45dc-b7aa-497f03b1ed20,8e441682-307c-459b-a07c-12ce51511449,2876.18,USD,CVS Pharmacy,retail,2026-02-11T02:07:03+00:00,2026-02-14T02:07:03+00:00,transfer,completed,False,,TXNZTD19YE5
baf2da7a-517a-41b5-985e-7de40d490342,1c5e415a-1e0f-4f16-910c-a8c83a056324,3093.09,USD,ATM Withdrawal,atm,2025-10-29T02:07:03+00:00,2025-10-30T02:07:03+00:00,transfer,completed,False,,TXNG2PEA2X2
f3f214de-6ac7-499d-8fc2-1f65f97ca5a2,2d250367-8bca-446d-b693-c6262d8381c0,3007.66,USD,Starbucks,food,2026-01-26T02:07:03+00:00,2026-01-28T02:07:03+00:00,refund,completed,False,,TXNCPEFXQK
a07a8a52-a902-4f9f-b05b-83264a845713,e53ceed1-300d-4ebd-ab57-25fa333d2a71,3689.43,USD,Airbnb,travel,2026-02-13T02:07:03+00:00,2026-02-15T02:07:03+00:00,debit,completed,True,,TXNYW74062YB
5107c761-cbb2-4b5f-937c-58d2e0fbb540,f8fbbde0-a586-48d8-8a71-347f0fc08eb0,1477.34,USD,Chipotle,food,2026-01-29T02:07:03+00:00,2026-01-30T02:07:03+00:00,transfer,completed,False,,TXN49RMC8IXV
c81837f2-2b8f-4844-81fa-e2a8c3cc0f5f,f914710e-459b-41a2-b7be-0992a48a4ff7,4298.96,EUR,Best Buy,retail,2025-10-18T02:07:03+00:00,2025-10-19T02:07:03+00:00,credit,failed,False,,TXNDQD8KMM0
c4e8b02f-8ec0-47d6-a4b6-f488206f8f2d,05110a53-6632-4708-a81d-3fe343cceb66,3142.91,USD,Walmart,retail,2026-02-17T02:07:03+00:00,2026-02-18T02:07:03+00:00,refund,completed,False,,TXNTKIV4W863
fa6cdffa-3bf4-4ced-9704-b38131afebc6,2d250367-8bca-446d-b693-c6262d8381c0,3705.71,USD,United Airlines,travel,2026-01-23T02:07:03+00:00,2026-01-25T02:07:03+00:00,fee,failed,True,,TXNVYRYQWUV
a00acfcb-e088-4fcd-b62a-4b605937a49f,8e563d07-0bb6-4222-897e-7b845269b111,2912.39,GBP,DoorDash,food,2025-11-30T09:28:52+00:00,2025-12-02T09:28:52+00:00,transfer,completed,False,,TXNIHVGOVN
450ff0e2-960c-4e0b-a370-0657e67334da,fda04b61-4f75-410a-9c9b-d56a3c553359,4411.39,USD,Disney Plus,subscription,2025-09-12T02:07:03+00:00,2025-09-13T02:07:03+00:00,debit,completed,False,,TXNGF86O4L
1ed03f6c-1d1e-4e16-8ad5-b7964f1998ca,1bc4b76a-70db-4f2e-b5ed-1d5fcaf8c107,1927.41,USD,Foreign Merchant Ltd,retail,2025-11-18T02:07:03+00:00,2025-11-21T02:07:03+00:00,credit,completed,True,,TXNPPP8LO10F
7d6a5446-4d6b-488d-bb13-47abe4bf8fa3,fe11a1e4-0083-418f-a095-3d115126261c,704.78,GBP,Walmart,retail,2026-01-05T02:07:03+00:00,2026-01-07T02:07:03+00:00,fee,reversed,True,,TXNTUJSESY
91c5b659-5e63-4d27-adde-603fe9b3980d,2d250367-8bca-446d-b693-c6262d8381c0,3907.67,USD,ACH Transfer,transfer,2026-02-07T10:32:52+00:00,2026-02-10T10:32:52+00:00,credit,reversed,True,,TXNXDTPGKU
0f82dd96-f540-40f0-bc12-eabdf58c627b,5baeef5b-1c91-48ee-8522-2b38749fe6a3,256.33,USD,Airbnb,travel,2026-02-01T02:07:03+00:00,2026-02-02T02:07:03+00:00,fee,completed,True,,TXN6MGFODM10
8581df38-a9ed-45a8-820a-a48e042d5486,e8be9f66-1c2d-4005-b48b-6ec3e3135c04,2013.43,USD,Zelle Payment,transfer,2025-12-22T05:52:52+00:00,2025-12-25T05:52:52+00:00,credit,failed,True,,TXN5XIV1UO
c97cfcfd-8ca8-4ee1-9586-0a0cba744aca,b8041cc4-ff1c-4adc-a2af-451998c145d2,2722.89,INR,Disney Plus,subscription,2025-12-26T02:07:03+00:00,2025-12-29T02:07:03+00:00,refund,pending,False,,TXNJ9HD1PQW
ad6ab77f-533f-4473-b62a-a5be2cf1ff71,539015cc-cefc-4509-b1f7-1ec5cfe17d03,611.62,USD,Zelle Payment,transfer,2025-10-25T02:07:03+00:00,2025-10-26T02:07:03+00:00,credit,completed,True,,TXN8RWA5AH
b2b77375-cb12-4eca-9bea-a7ee6506cedf,8c6b9dee-3ec0-45c0-9b9b-0c5fbdf88525,1016.77,USD,Internet Service,utility,2026-01-11T02:07:03+00:00,2026-01-13T02:07:03+00:00,fee,completed,False,,TXNWFSWY6RO
be10829a-51da-40a6-b3e8-5519d45c0980,5dbd38ff-5e79-4a5c-aec4-95b3e1402a6c,726.47,USD,McDonalds,food,2025-09-29T02:07:03+00:00,2025-10-02T02:07:03+00:00,refund,completed,True,,TXNRRQNNT0
52cf21c6-3ab9-4cb3-8671-772cee4e49ff,8e563d07-0bb6-4222-897e-7b845269b111,3696.23,USD,Internet Service,utility,2026-02-17T02:07:03+00:00,2026-02-18T02:07:03+00:00,refund,completed,False,,TXN8LFTHG1J
61ec587a-2b1a-4f2c-ad67-a4b7a1d3119f,e4f505d2-a3f4-4555-869d-88d8f416e719,3060.8,USD,United Airlines,travel,2026-01-17T22:24:52+00:00,2026-01-19T22:24:52+00:00,debit,completed,True,,TXNXCZ34AWOL
0523c42b-0a9e-49f7-a775-6dcc5d0f2830,9c43c6b0-445e-4aa1-9ca0-dce516914e58,1778.14,USD,Zelle Payment,transfer,2025-10-27T02:07:03+00:00,2025-10-29T02:07:03+00:00,fee,completed,False,,TXNLGTJY5J6M
926e6792-014f-4d2f-98d0-3fedd182c146,8c6b9dee-3ec0-45c0-9b9b-0c5fbdf88525,3356.42,USD,Electric Company,utility,2025-12-15T02:07:03+00:00,2025-12-17T02:07:03+00:00,debit,failed,True,,TXNSQHJ9BOXY
55464ea4-fd1a-4c46-99fc-4f7ed7079f21,92910ce0-2022-4288-b58f-ffde6d115a15,5.13,USD,Spotify,subscription,2026-01-02T02:07:03+00:00,2026-01-04T02:07:03+00:00,debit,pending,True,,TXN0NQRSQMC6
8e8f9069-fdae-4c19-bd31-f5373ddf6538,6e486074-4974-43f2-bc75-cce547a270ad,2599.49,USD,Marriott Hotels,travel,2025-12-27T02:07:03+00:00,2025-12-29T02:07:03+00:00,debit,completed,True,,TXNXSU4RHS
f9d0f419-9e6f-4de6-b4d1-2f782df48743,f5d6ffdd-2b5d-4d0c-9e3a-4c475d361a0d,897.67,USD,Best Buy,retail,2025-11-02T02:07:03+00:00,2025-11-05T02:07:03+00:00,fee,completed,False,,TXN13RLM9KS
0e659422-5839-40a1-ad10-f8bad7e83c6a,d63027a2-9f62-43a6-8323-28c5b288347e,4129.06,USD,Electric Company,utility,2025-11-28T02:07:03+00:00,2025-11-30T02:07:03+00:00,debit,pending,True,,TXNV4V6R84
4b7586c3-9364-46ce-a6b9-4d36a2708382,93bccd7a-f464-4d66-b3c4-b383819761ba,1726.55,USD,CVS Pharmacy,retail,2025-10-24T02:07:03+00:00,2025-10-26T02:07:03+00:00,refund,completed,False,,TXNFPAZ2ISX
4ce72596-2053-4583-8986-0196b77b273d,c4e4aaee-e914-4ee0-9f49-77630a60c976,4406.47,EUR,Exxon,retail,2025-12-05T02:07:03+00:00,2025-12-07T02:07:03+00:00,debit,completed,True,,TXNKJSH7QZ
f4adf236-f683-45db-bdfa-282cb3bfe32a,0fc8102c-1b91-4016-a357-850a1ea8a1a8,3470.47,USD,Chipotle,food,2026-01-15T02:07:03+00:00,2026-01-18T02:07:03+00:00,refund,completed,True,,TXNNMYTGDNU3
0993db26-52c7-4617-bdcf-f21c9a2fc7b0,643da60e-cd99-46e1-bcdc-b850bbdf7cd9,765.66,USD,DoorDash,food,2026-02-01T05:31:52+00:00,2026-02-04T05:31:52+00:00,credit,completed,False,,TXN07P30KE5
67f61db4-53c1-440f-a0e9-d54ce0f7d112,643da60e-cd99-46e1-bcdc-b850bbdf7cd9,2193.7,USD,BP Gas Station,retail,2025-09-20T02:07:03+00:00,2025-09-22T02:07:03+00:00,fee,completed,False,,TXNYJL0KOPF
17a3b1e6-6e0e-443b-8b6c-3bed5693e375,f9fc183c-cade-4454-8e68-2ac58275d678,4032.25,USD,Water Utility,utility,2026-02-15T02:07:03+00:00,2026-02-17T02:07:03+00:00,transfer,reversed,False,,TXNO68ROSY4
1376817d-4bfe-4d69-aa93-ea9fe414fc3c,cd42e77b-fea5-4a3d-8c0b-b33182e99369,1893.33,USD,Uber Eats,food,2025-09-25T02:07:03+00:00,2025-09-27T02:07:03+00:00,fee,completed,False,,TXNATHSKX7Z7
692d35ca-5054-4aee-afa9-8071dc74678c,108dcfbb-b42b-4de5-b992-ed4c0cb55f62,3000.0,USD,Foreign Merchant Ltd,retail,2025-09-08T02:07:03+00:00,2025-09-11T02:07:03+00:00,fee,completed,False,,TXNFOJPWEG7
19ac9824-4f4e-410b-8a82-9d15e53b366a,7381da5f-49e9-4c9f-b0e5-70597e92cb8e,448.2,USD,Costco,retail,2026-03-01T02:07:03+00:00,2026-03-03T02:07:03+00:00,debit,completed,False,,TXNQK589ME5
f0d37d99-acc8-495d-9bbc-a013031661ed,3d687bd6-4771-4c8d-8ca1-9143fa373c51,3985.6,USD,Internet Service,utility,2025-12-03T02:07:03+00:00,2025-12-05T02:07:03+00:00,transfer,completed,False,,TXNOSI7HT7
8275b14f-bf0d-4ae3-816d-498fc91f4ece,284595ef-201b-4aa6-8e40-e1f69b49363d,1318.78,USD,Hilton Hotels,travel,2026-01-04T02:07:03+00:00,2026-01-06T02:07:03+00:00,debit,completed,True,,TXNRL6S6B8C3
29e2ec8f-a869-404c-9959-a4b45855be58,3d687bd6-4771-4c8d-8ca1-9143fa373c51,3474.83,USD,Costco,retail,2025-09-21T02:07:03+00:00,2025-09-24T02:07:03+00:00,credit,completed,False,,TXNCG968P6I4
f63564c2-7b0e-47f0-aa71-662b92af7f4e,b8139a15-2c73-4bca-b1a2-37201b6bcf29,3210.37,USD,Best Buy,retail,2025-11-09T02:07:03+00:00,2025-11-12T02:07:03+00:00,transfer,completed,True,,TXN207QZI4I
08ab9252-c5b6-4786-89ef-f9e527ed8b2f,e8be9f66-1c2d-4005-b48b-6ec3e3135c04,4479.34,USD,Overseas Retailer,retail,2026-03-04T02:07:03+00:00,2026-03-07T02:07:03+00:00,transfer,completed,False,,TXN2SH8ZDLO6
63660239-1225-4efd-9640-63ec9604ca40,03b7b8fc-83d6-4946-8d4b-00767a03f90a,3184.92,USD,Phone Bill,utility,2025-11-05T02:07:03+00:00,2025-11-08T02:07:03+00:00,refund,completed,False,,TXNE4HVH9FU
17081880-1036-4437-a044-c5fce257f55a,48161ccc-2839-4f90-a92f-563ee5ea62a2,112.74,EUR,Netflix,subscription,2026-03-04T02:07:03+00:00,2026-03-07T02:07:03+00:00,fee,completed,True,,TXN9G0DRMT
6055a95d-2c2a-499e-8e3d-6170fb241094,643da60e-cd99-46e1-bcdc-b850bbdf7cd9,1895.17,USD,Exxon,retail,2026-01-13T15:02:51+00:00,2026-01-14T15:02:51+00:00,fee,failed,False,,TXNGOJI1YW
90aa1d66-0492-469b-85cd-ae6ab3fd7bc3,03f193e0-9e03-44b5-839f-5a1b4ecd6106,3011.86,USD,Chipotle,food,2025-11-17T02:07:03+00:00,2025-11-19T02:07:03+00:00,fee,completed,False,,TXNVL64AXM
03eb5c5e-d178-4423-86e9-0d810a099df8,6c082bb0-7509-43c6-81a8-700bf98002a1,4421.98,USD,Apple Music,subscription,2025-12-09T02:07:03+00:00,2025-12-11T02:07:03+00:00,fee,disputed,True,duplicate,TXNEOVW5RFS5
e8720a24-0c1f-47bb-bd1b-cd760548cd93,513b4036-8f50-40a4-aa0e-8513cf70a1d5,1761.27,USD,Amazon Prime,subscription,2025-10-10T02:07:03+00:00,2025-10-12T02:07:03+00:00,debit,completed,True,,TXNYOBTPM33N
16c0ca3e-65c6-4602-99c4-cbd154ff8a6d,beeda114-6099-4055-949f-024b2a3afeb0,3262.46,USD,Zelle Payment,transfer,2025-10-21T02:07:03+00:00,2025-10-22T02:07:03+00:00,fee,pending,True,,TXN62D0FYJBT
5291f6d6-f078-4ccb-99ba-0eeed088421f,a25275a6-be0a-494d-8d44-83c4f696efef,219.71,USD,Apple Music,subscription,2026-01-16T02:07:03+00:00,2026-01-18T02:07:03+00:00,debit,pending,True,,TXNHPQITIKU
6b537b75-a25c-42c3-ae9d-457575a3eb8b,5fc0a65d-2df4-4be8-98ad-77731b2c79e0,2414.45,USD,Subway,food,2026-01-20T02:07:03+00:00,2026-01-21T02:07:03+00:00,refund,completed,True,,TXNYOP9FMVU
822efc21-ef46-416d-80e7-6562e8295d55,ca78317e-bdf4-4de6-b901-8a910be0646c,600.19,USD,Uber Eats,food,2025-09-15T02:07:03+00:00,2025-09-18T02:07:03+00:00,transfer,failed,False,,TXNZI3CAJ8
d26b7326-1504-4d16-a17f-f5df8e7e0294,6c082bb0-7509-43c6-81a8-700bf98002a1,323.44,USD,Spotify,subscription,2025-10-08T02:07:03+00:00,2025-10-11T02:07:03+00:00,transfer,completed,True,,TXND9P4XG3I
808020eb-3448-491c-bef7-364e60790439,80b00b88-a568-4b33-ad00-b1db9213c7c9,3520.13,USD,Internet Service,utility,2025-10-09T02:07:03+00:00,2025-10-10T02:07:03+00:00,debit,completed,True,,TXNL8WN38H
d3c9693a-27d9-4788-9f08-e354dd6b0cbc,4500de83-bd03-4225-9bb5-19863d97e597,1127.83,USD,Subway,food,2026-02-24T02:07:03+00:00,2026-02-25T02:07:03+00:00,transfer,completed,True,,TXN5YXSY1A
2a6f8ee5-5e27-4be2-840b-d461fad07d6f,f9fc183c-cade-4454-8e68-2ac58275d678,4325.93,GBP,Hulu,subscription,2025-11-28T02:07:03+00:00,2025-11-29T02:07:03+00:00,debit,completed,False,,TXNA76NLMJHD
a46bc9d6-9718-46a7-b34b-235efab9f7ac,f9fc183c-cade-4454-8e68-2ac58275d678,2985.97,USD,Shell Gas,retail,2025-12-03T02:07:03+00:00,2025-12-06T02:07:03+00:00,refund,completed,False,,TXNZZRG8D6IT
f7d7aa79-bf88-4f75-9677-3fe18c90cff9,5fc0a65d-2df4-4be8-98ad-77731b2c79e0,63.35,USD,Subway,food,2025-09-26T01:44:52+00:00,2025-09-29T01:44:52+00:00,refund,completed,False,,TXN9JIOI4G
359b581a-1ce8-458e-b6fe-9e934e9f8aa2,48161ccc-2839-4f90-a92f-563ee5ea62a2,1134.22,USD,CVS Pharmacy,retail,2025-12-03T02:07:03+00:00,2025-12-06T02:07:03+00:00,refund,completed,True,,TXNIKMW4WDJ0
400d9ced-6321-4425-82f0-8a2b6b86c715,2d3c41be-f08c-4cb8-939e-de60b456b97e,2312.34,USD,Apple Music,subscription,2026-01-20T06:29:52+00:00,2026-01-23T06:29:52+00:00,fee,completed,True,,TXNT9RKVE7XJ
637dbbb4-0fe7-4ff7-8f09-9debc3af1386,c8dc0701-346e-42ac-92fe-aaa16d418381,3849.59,USD,Walmart,retail,2025-10-11T02:07:03+00:00,2025-10-14T02:07:03+00:00,debit,completed,True,,TXN9AO3KRK
78116df4-5dc9-40f3-b667-50b3024e8c71,8a9f8b27-a9f2-4cf7-9566-7a9bde8ff91a,1715.08,USD,Netflix,subscription,2025-12-18T02:07:03+00:00,2025-12-20T02:07:03+00:00,fee,completed,False,,TXNB9OEVEGL
3cebfebb-adba-4bd8-b137-b37ac9d01059,d438e908-5814-4621-8ab7-71481a24a34a,3338.31,GBP,ACH Transfer,transfer,2025-11-11T02:07:03+00:00,2025-11-14T02:07:03+00:00,credit,completed,True,,TXN1PXPIV0
0ee3f187-b9bf-4a0d-a4a2-8072b548c9b9,f089319c-e3a5-439f-93e1-1543cd4d54bc,4204.85,USD,Internet Service,utility,2026-01-24T02:07:03+00:00,2026-01-27T02:07:03+00:00,fee,completed,True,,TXNUEWVVSSR
c5886341-cc1f-40e6-bb34-9d658ea9503e,ca78317e-bdf4-4de6-b901-8a910be0646c,1086.55,USD,Starbucks,food,2025-12-20T02:07:03+00:00,2025-12-22T02:07:03+00:00,debit,completed,True,,TXN0HSXD2Y
79e6ee1b-e16a-4ed5-8e25-c4573a037812,6dabb945-77d6-420e-a71f-ba6f3ec23ea4,1559.85,USD,International Store,retail,2025-10-16T02:07:03+00:00,2025-10-19T02:07:03+00:00,credit,completed,True,,TXNTL0X6HYEW
bf71233a-caec-4b5b-9ac7-45c488c0a0b3,c4e4aaee-e914-4ee0-9f49-77630a60c976,1932.38,EUR,Airbnb,travel,2025-09-11T02:07:03+00:00,2025-09-13T02:07:03+00:00,credit,reversed,True,,TXNBLG9FHK
3a2adb99-748a-4f53-9691-18603af2aed2,41e58914-a6b0-469e-8dc1-7058867339bf,2346.3,USD,Global Shop,retail,2026-01-06T02:07:03+00:00,2026-01-09T02:07:03+00:00,credit,completed,False,,TXNT7EWZ5GBF
4240b7c6-0906-42fa-a905-093e9459a45b,5456b824-909a-466d-acbf-b9a74722ec05,2142.53,USD,Hilton Hotels,travel,2026-01-01T02:07:03+00:00,2026-01-03T02:07:03+00:00,credit,completed,True,,TXN6GRYXW31
608edba7-563a-4cae-af87-5da17626e09b,ca78317e-bdf4-4de6-b901-8a910be0646c,3374.12,USD,ATM Withdrawal,atm,2025-12-30T02:07:03+00:00,2026-01-01T02:07:03+00:00,fee,reversed,True,,TXN56NF9JR
ba98410b-f6a2-48cc-a6e2-83b16a3c21a8,0008436c-f515-4e33-8e72-4981c83623cb,1880.6,GBP,ACH Transfer,transfer,2026-03-03T02:07:03+00:00,2026-03-06T02:07:03+00:00,refund,completed,True,,TXNQLABWWBL6
54022cc0-9fbd-4b5b-b27b-5411e78fc6a8,6a9f2098-5840-482a-83ae-efd83b656149,4185.34,USD,Hulu,subscription,2025-12-07T02:07:03+00:00,2025-12-09T02:07:03+00:00,debit,completed,False,,TXN46VZVYI
db8c5062-8fbe-4743-aa72-9341b378f0e0,d438e908-5814-4621-8ab7-71481a24a34a,4122.26,USD,Water Utility,utility,2025-12-18T02:07:03+00:00,2025-12-21T02:07:03+00:00,transfer,completed,False,,TXNSVHRV7MN
f23597bc-c3e5-4315-a248-5054b13390e6,a1801110-8e9c-42bf-a5c2-9db5e189bfba,2319.11,USD,McDonalds,food,2025-10-29T02:07:03+00:00,2025-10-31T02:07:03+00:00,credit,completed,True,,TXNKWG9R81
5392ccf6-4615-4e5a-86f9-4146a16506b6,39aa9c55-fb1b-4079-88a2-7f760b92b5dc,823.13,USD,DoorDash,food,2026-01-29T02:07:03+00:00,2026-02-01T02:07:03+00:00,debit,failed,False,,TXNWKSUG1U
ae092cc7-11a6-46a7-bdc4-832ee9057445,af9860b1-7196-4f44-b6b3-1e274be3df29,563.52,USD,Shell Gas,retail,2025-10-09T02:07:03+00:00,2025-10-12T02:07:03+00:00,credit,completed,False,,TXN9QCLF8AK6
c7b9602a-a2fe-4ec3-8c40-eeaab0007ae9,cd2dc71b-e2f4-40c2-9e25-24ca90dfe691,1748.44,USD,Exxon,retail,2026-02-19T02:07:03+00:00,2026-02-22T02:07:03+00:00,credit,completed,True,,TXNTKYP7U8
85e49c3a-2ed6-4772-bc89-2ab0fdc2aba7,8634d4d0-5b0a-44a0-aafc-afee58ea6978,1440.71,INR,ATM Withdrawal,atm,2025-12-19T02:07:03+00:00,2025-12-20T02:07:03+00:00,transfer,completed,True,,TXN9GI35AD45
5aca2373-93a7-4bf6-a8fd-e1e93624924d,52cf29a1-bcb8-4463-bf8f-7c905a9151f4,4302.26,USD,Airbnb,travel,2025-10-30T02:07:03+00:00,2025-11-01T02:07:03+00:00,credit,completed,False,,TXN5V92W4V3
4ddcd0cb-3094-4ba3-bb8e-a4153f3a78ae,6abe0829-3dd4-4607-a6d2-f46436cb59db,588.58,USD,Starbucks,food,2025-10-25T02:07:03+00:00,2025-10-27T02:07:03+00:00,transfer,completed,False,,TXN7YJRYLGX4
cb44c13f-da0a-416b-a169-3b8355b149bc,aac8d289-006d-46ed-bc2b-bf4266f373d4,3322.19,EUR,McDonalds,food,2025-09-25T02:07:03+00:00,2025-09-26T02:07:03+00:00,refund,completed,False,,TXN3XE8ALO
134acbce-b1e8-4d86-8d95-c0e73cbf10f5,8cdca405-5dcf-4dfd-9972-7471c9c01bbf,1075.19,USD,Delta Airlines,travel,2025-10-07T02:07:03+00:00,2025-10-08T02:07:03+00:00,debit,failed,True,,TXNVX90OHR0Z
da9d572a-b874-4bbf-8705-f95b5f0b54fe,5fc0a65d-2df4-4be8-98ad-77731b2c79e0,760.15,USD,Amazon,retail,2025-11-29T02:07:03+00:00,2025-12-01T02:07:03+00:00,fee,completed,True,,TXN3X6YZGY
815cbfdf-381d-43a5-ae15-9786a9b6d72b,643da60e-cd99-46e1-bcdc-b850bbdf7cd9,402.81,INR,Wire Transfer,transfer,2025-09-20T02:07:03+00:00,2025-09-23T02:07:03+00:00,fee,completed,False,,TXN7YUZK5FTJ
0c8aa63c-ab07-470d-a7a4-9066ea916b0f,5fc0a65d-2df4-4be8-98ad-77731b2c79e0,2185.84,USD,Starbucks,food,2026-02-11T02:07:03+00:00,2026-02-12T02:07:03+00:00,refund,failed,True,,TXNBVQUSJH4B
e0e2dc3b-935f-484d-8a81-c55265ad5c07,9144dbaa-fa05-4288-9ae6-8db9b49c7e04,1453.05,USD,Spotify,subscription,2025-12-15T02:07:03+00:00,2025-12-18T02:07:03+00:00,credit,pending,True,,TXNPSA0GLSL
60fefe8b-fdaa-47d3-94a1-df71ddc8933d,6c0e3f37-5728-4046-8344-6395449e3a9c,315.27,USD,DoorDash,food,2026-01-08T02:07:03+00:00,2026-01-10T02:07:03+00:00,fee,completed,False,,TXN218DSXRW
fc3fc0b1-5f57-4d2b-a5ed-d18b27ef4de0,41e58914-a6b0-469e-8dc1-7058867339bf,777.78,USD,Global Shop,retail,2025-10-12T02:07:03+00:00,2025-10-15T02:07:03+00:00,fee,completed,True,,TXNNPJEBU1
